comparison,FEATURE_ID,c1_num_reps,c2_num_reps,counts_c1_g1,counts_c1_g2,counts_c1_both,counts_c2_g1,counts_c2_g2,counts_c2_both,prior_c1_g1,prior_c1_g2,prior_c2_g1,prior_c2_g2,H3_independence_Bayes_evidence,probofsameAI,g1_c1_sampleprop,g1_c1_theta,g1_c1_q025,g1_c1_q975,g1_c1_Bayes_evidence,g1_c1_AI_decision,g1_c2_sampleprop,g1_c2_theta,g1_c2_q025,g1_c2_q975,g1_c2_Bayes_evidence,g1_c2_AI_decision,alpha1_postmean,alpha2_postmean,sigma_alpha_mean,sigma_alpha_0.5,sigma_alpha_0.95,c1_flag_analyze,c2_flag_analyze
line,fusion_id,3,3,244,216,108,300,224,121,0.8,0.8,0.8,0.8,0.803333333333333,0.951054212814301,0.5304,0.5489,0.4975,0.5965,0.0587,0,0.5725,0.5521,0.5031,0.5987,0.0327,1,0.9074,0.9016,0.797171,0.66713,1.976965,1,1
line,fusion_id,3,3,204,218,118,275,229,108,0.8,0.8,0.8,0.8,0.793333333333333,0.953023768252604,0.4834,0.5152,0.4625,0.569,0.5493,0,0.5456,0.5186,0.4643,0.5708,0.4513,0,0.9713,0.9646,0.805654,0.680519,1.982042,1,1
line,fusion_id,3,3,222,199,101,230,248,126,0.8,0.8,0.8,0.8,0.850666666666667,0.951499725489647,0.5273,0.5037,0.4468,0.5589,0.884,0,0.4812,0.5005,0.4429,0.5562,0.9607,0,0.9942,1.0006,0.802456,0.690174,1.913193,1,1
line,fusion_id,3,3,244,285,129,272,229,113,0.8,0.8,0.8,0.8,0.62,0.949992247492104,0.4612,0.4974,0.4432,0.5463,0.964,0,0.5429,0.5054,0.4543,0.5594,0.822,0,1.0066,0.9905,0.78686,0.664721,1.949068,1,1
line,fusion_id,3,3,240,255,118,276,282,102,0.8,0.8,0.8,0.8,0.984,0.953303533496037,0.4848,0.493,0.4258,0.5596,0.836,0,0.4946,0.4932,0.4274,0.5594,0.8333,0,1.0165,1.0162,0.803027,0.671231,1.989486,1,1
line,fusion_id,3,3,250,284,122,239,246,114,0.8,0.8,0.8,0.8,0.912666666666667,0.951311073347536,0.4682,0.4788,0.4274,0.5302,0.4127,0,0.4928,0.4803,0.4304,0.5326,0.4347,0,1.0449,1.0417,0.793589,0.696424,1.893029,1,1
line,fusion_id,3,3,222,250,129,241,215,128,0.8,0.8,0.8,0.8,0.864666666666667,0.952539750069671,0.4703,0.4974,0.4372,0.5585,0.9367,0,0.5285,0.5,0.4367,0.5614,0.9987,0,1.0072,1.002,0.813756,0.701915,1.973325,1,1
line,fusion_id,3,3,182,203,107,241,181,104,0.8,0.8,0.8,0.8,0.644,0.951325997658008,0.4727,0.5206,0.4648,0.5763,0.478,0,0.5711,0.5267,0.4724,0.582,0.3533,0,0.9611,0.9493,0.77446,0.646803,1.992244,1,1
line,fusion_id,3,3,218,247,112,253,237,135,0.8,0.8,0.8,0.8,0.806666666666667,0.952031573243832,0.4688,0.4922,0.4271,0.5561,0.8007,0,0.5163,0.4958,0.4338,0.5578,0.9027,0,1.0181,1.0106,0.80783,0.681062,1.977132,1,1
line,fusion_id,3,3,217,272,123,283,152,105,0.8,0.8,0.8,0.8,0.00133333333333333,0.90473570248494,0.4438,0.4453,0.3749,0.5192,0.124,0,0.6506,0.6408,0.5725,0.7071,0,1,1.1197,0.7496,0.645324,0.51516,1.56734,1,1
line,fusion_id,3,3,263,188,132,227,323,117,0.8,0.8,0.8,0.8,0.311333333333333,0.933060384665312,0.5831,0.5273,0.4415,0.6299,0.7127,0,0.4127,0.4595,0.3666,0.5419,0.4033,0,0.9515,1.0904,0.713897,0.556753,1.797593,1,1
line,fusion_id,3,3,233,278,117,243,255,121,0.8,0.8,0.8,0.8,0.865333333333333,0.952165216815761,0.456,0.4711,0.4232,0.5218,0.25,0,0.488,0.4733,0.4238,0.5237,0.2953,0,1.0611,1.0565,0.806171,0.684654,1.918733,1,1
line,fusion_id,3,3,214,217,92,202,233,142,0.8,0.8,0.8,0.8,0.916666666666667,0.953649804389998,0.4965,0.4799,0.4206,0.5398,0.488,0,0.4644,0.4785,0.4199,0.5385,0.4687,0,1.0431,1.0461,0.809583,0.7058,2.002409,1,1
line,fusion_id,3,3,235,238,116,257,274,121,0.8,0.8,0.8,0.8,0.946,0.95102682412975,0.4968,0.4895,0.4372,0.5417,0.6873,0,0.484,0.4886,0.4349,0.5397,0.674,0,1.0227,1.0247,0.801731,0.678638,1.950317,1,1
line,fusion_id,3,3,242,247,123,275,257,122,0.8,0.8,0.8,0.8,0.915333333333333,0.95279043241104,0.4949,0.504,0.4447,0.5638,0.892,0,0.5169,0.5054,0.447,0.5653,0.8693,0,0.9937,0.9911,0.799904,0.669802,2.009047,1,1
line,fusion_id,3,3,231,224,124,238,256,100,0.8,0.8,0.8,0.8,0.901333333333333,0.950938170224165,0.5077,0.4934,0.442,0.545,0.8147,0,0.4818,0.4918,0.4418,0.5415,0.7373,0,1.0146,1.0178,0.778345,0.644207,1.922001,1,1
line,fusion_id,3,3,211,275,134,244,279,111,0.8,0.8,0.8,0.8,0.856666666666667,0.950701972792573,0.4342,0.4504,0.404,0.5016,0.0573,0,0.4665,0.4526,0.4061,0.5031,0.0647,0,1.1063,1.1014,0.804802,0.664276,1.929827,1,1
line,fusion_id,3,3,209,234,97,252,283,123,0.8,0.8,0.8,0.8,0.972,0.951948035101544,0.4718,0.4726,0.4108,0.5325,0.3673,0,0.471,0.4725,0.4109,0.5342,0.3667,0,1.0586,1.0589,0.811904,0.689397,1.957971,1,1
line,fusion_id,3,3,222,249,139,268,250,90,0.8,0.8,0.8,0.8,0.856,0.95015749455543,0.4713,0.4914,0.4363,0.5493,0.7487,0,0.5174,0.494,0.4378,0.5494,0.8333,0,1.0191,1.0138,0.802821,0.696466,1.92939,1,1
line,fusion_id,3,3,231,227,104,267,293,116,0.8,0.8,0.8,0.8,0.924,0.952392902514526,0.5044,0.4886,0.4386,0.5365,0.648,0,0.4768,0.487,0.4373,0.5339,0.6213,0,1.0245,1.0278,0.804339,0.685472,1.991999,1,1
line,fusion_id,3,3,256,289,130,223,284,111,0.8,0.8,0.8,0.8,0.883333333333333,0.951381280702438,0.4697,0.4572,0.4083,0.5057,0.092,0,0.4398,0.4552,0.4071,0.5042,0.0733,0,1.0912,1.0957,0.818422,0.702427,1.979751,1,1
line,fusion_id,3,3,246,200,114,208,275,118,0.8,0.8,0.8,0.8,0.658,0.951630959055698,0.5516,0.4928,0.4313,0.5567,0.7987,0,0.4306,0.4857,0.4252,0.547,0.6287,0,1.0165,1.0312,0.793657,0.671154,1.941993,1,1
line,fusion_id,3,3,269,229,129,263,225,117,0.8,0.8,0.8,0.8,0.986666666666667,0.951140267381201,0.5402,0.5395,0.494,0.5814,0.086,0,0.5389,0.5396,0.4941,0.585,0.086,0,0.9247,0.9245,0.791527,0.661828,1.982337,1,1
line,fusion_id,3,3,242,226,123,210,251,115,0.8,0.8,0.8,0.8,0.744,0.950611679089664,0.5171,0.4897,0.4387,0.5429,0.696,0,0.4555,0.4846,0.4332,0.5354,0.556,0,1.0223,1.0329,0.797139,0.669655,1.976297,1,1
line,fusion_id,3,3,233,224,136,249,202,140,0.8,0.8,0.8,0.8,0.878666666666667,0.953563538454243,0.5098,0.5298,0.4689,0.5893,0.2987,0,0.5521,0.5316,0.469,0.5923,0.282,0,0.9437,0.9403,0.795871,0.663337,1.967265,1,1
line,fusion_id,3,3,263,269,80,235,235,128,0.8,0.8,0.8,0.8,0.966,0.951545344344647,0.4944,0.4977,0.4432,0.5497,0.9513,0,0.5,0.4979,0.4411,0.5499,0.958,0,1.0061,1.0057,0.812955,0.680805,2.019407,1,1
line,fusion_id,3,3,236,234,118,226,212,119,0.8,0.8,0.8,0.8,0.963333333333333,0.953417178874248,0.5021,0.507,0.4583,0.5589,0.8173,0,0.516,0.5077,0.4582,0.56,0.7707,0,0.9875,0.9861,0.811854,0.687128,2.019687,1,1
line,fusion_id,3,3,251,249,110,235,231,105,0.8,0.8,0.8,0.8,0.978,0.951302465075838,0.502,0.5022,0.4477,0.5586,0.9227,0,0.5043,0.5019,0.449,0.5563,0.954,0,0.9971,0.9976,0.802317,0.658263,2.011342,1,1
line,fusion_id,3,3,239,253,127,230,224,134,0.8,0.8,0.8,0.8,0.933333333333333,0.951426775144505,0.4858,0.4936,0.4412,0.5475,0.8107,0,0.5066,0.4948,0.4407,0.5475,0.844,0,1.0144,1.012,0.796596,0.674087,1.978284,1,1
line,fusion_id,3,3,242,256,118,278,259,154,0.8,0.8,0.8,0.8,0.891333333333333,0.953063967137743,0.4859,0.5005,0.4366,0.5675,0.9973,0,0.5177,0.5023,0.4385,0.571,0.9487,0,1.0012,0.9977,0.811523,0.696494,2.007647,1,1
line,fusion_id,3,3,283,292,102,241,230,109,0.8,0.8,0.8,0.8,0.928666666666667,0.951390338852856,0.4922,0.5014,0.4502,0.5507,0.9153,0,0.5117,0.5025,0.4497,0.5516,0.902,0,0.9985,0.9963,0.806735,0.671325,1.994482,1,1
line,fusion_id,3,3,241,238,116,196,258,105,0.8,0.8,0.8,0.8,0.707333333333333,0.951520687475126,0.5031,0.4698,0.4185,0.5206,0.2487,0,0.4317,0.4649,0.4141,0.5179,0.1793,0,1.064,1.0746,0.788245,0.645721,2.021659,1,1
line,fusion_id,3,3,226,280,120,229,242,107,0.8,0.8,0.8,0.8,0.847333333333333,0.951453302827684,0.4466,0.4672,0.4047,0.5295,0.2787,0,0.4862,0.4705,0.408,0.5347,0.3207,0,1.0702,1.0633,0.801474,0.694886,1.92879,1,1
line,fusion_id,3,3,221,266,117,273,230,135,0.8,0.8,0.8,0.8,0.636666666666667,0.951664307477886,0.4538,0.4954,0.4371,0.5502,0.8573,0,0.5427,0.5025,0.4479,0.5592,0.926,0,1.0109,0.9965,0.790024,0.648023,1.960389,1,1
line,fusion_id,3,3,258,263,120,263,229,128,0.8,0.8,0.8,0.8,0.83,0.950361925551025,0.4952,0.5118,0.4599,0.5641,0.648,0,0.5346,0.5153,0.4617,0.5681,0.5447,0,0.978,0.9711,0.795072,0.667372,1.959447,1,1
line,fusion_id,3,3,226,239,132,195,228,142,0.8,0.8,0.8,0.8,0.908666666666667,0.951804179698517,0.486,0.4751,0.4173,0.5376,0.3813,0,0.461,0.4736,0.4167,0.5339,0.3573,0,1.0531,1.0563,0.797101,0.666358,1.950499,1,1
line,fusion_id,3,3,206,169,127,264,252,124,0.8,0.8,0.8,0.8,0.89,0.951404125426713,0.5493,0.5318,0.4731,0.591,0.2907,0,0.5116,0.5298,0.4721,0.5886,0.314,0,0.9397,0.9435,0.793129,0.655518,1.987181,1,1
line,fusion_id,3,3,208,264,103,220,285,116,0.8,0.8,0.8,0.8,0.976666666666667,0.951754411615593,0.4407,0.437,0.3879,0.4852,0.012,1,0.4356,0.4366,0.3858,0.4821,0.008,1,1.1368,1.1377,0.806586,0.682289,1.961515,1,1
line,fusion_id,3,3,227,262,106,260,253,117,0.8,0.8,0.8,0.8,0.834,0.951531484609899,0.4642,0.4846,0.4302,0.5389,0.5573,0,0.5068,0.487,0.4327,0.5422,0.6287,0,1.033,1.0279,0.812808,0.70031,1.998658,1,1
line,fusion_id,3,3,291,251,120,260,228,118,0.8,0.8,0.8,0.8,0.994,0.952338113618393,0.5369,0.5347,0.4836,0.5839,0.1667,0,0.5328,0.5346,0.4868,0.5841,0.1653,0,0.9338,0.9342,0.800997,0.680777,1.932318,1,1
line,fusion_id,3,3,234,264,124,248,317,113,0.8,0.8,0.8,0.8,0.863333333333333,0.951621627458748,0.4699,0.458,0.4121,0.506,0.0793,0,0.4389,0.4553,0.409,0.5017,0.0593,0,1.0894,1.0951,0.804165,0.682871,1.937853,1,1
line,fusion_id,3,3,196,283,88,220,289,131,0.8,0.8,0.8,0.8,0.948,0.951726983280165,0.4092,0.4225,0.3677,0.4729,0.002,1,0.4322,0.4233,0.369,0.4757,0.0027,1,1.1714,1.1695,0.81275,0.677511,2.018098,1,1
line,fusion_id,3,3,235,260,109,292,235,113,0.8,0.8,0.8,0.8,0.673333333333333,0.952477972917855,0.4747,0.5113,0.4605,0.5606,0.6533,0,0.5541,0.5177,0.4671,0.5687,0.4913,0,0.9788,0.9664,0.8036,0.66853,2.003021,1,1
line,fusion_id,3,3,251,251,128,195,265,116,0.8,0.8,0.8,0.8,0.696,0.95027715197295,0.5,0.4652,0.4104,0.5244,0.2073,0,0.4239,0.4579,0.4028,0.5113,0.1207,0,1.0742,1.0901,0.796419,0.636906,2.012635,1,1
line,fusion_id,3,3,269,228,120,230,211,135,0.8,0.8,0.8,0.8,0.976666666666667,0.951743695036065,0.5412,0.5334,0.4759,0.5893,0.238,0,0.5215,0.5328,0.476,0.5891,0.254,0,0.9368,0.9378,0.798568,0.677146,1.944116,1,1
line,fusion_id,3,3,249,224,112,231,220,131,0.8,0.8,0.8,0.8,0.946666666666667,0.951992359699035,0.5264,0.5186,0.4679,0.5677,0.4373,0,0.5122,0.5179,0.467,0.5684,0.462,0,0.9646,0.966,0.804693,0.694233,1.943324,1,1
line,fusion_id,3,3,233,259,127,235,241,97,0.8,0.8,0.8,0.8,0.947333333333333,0.952402668924522,0.4736,0.4824,0.4267,0.538,0.5293,0,0.4937,0.4834,0.4269,0.5392,0.5547,0,1.0376,1.0357,0.801996,0.682326,1.975463,1,1
line,fusion_id,3,3,303,234,114,212,250,134,0.8,0.8,0.8,0.8,0.682,0.951224324318722,0.5642,0.5166,0.4559,0.582,0.574,0,0.4589,0.5093,0.4458,0.569,0.7413,0,0.9691,0.9834,0.795303,0.663915,1.980993,1,1
line,fusion_id,3,3,214,215,101,240,226,118,0.8,0.8,0.8,0.8,0.958666666666667,0.953221296236837,0.4988,0.5058,0.4511,0.56,0.8407,0,0.515,0.5066,0.4542,0.5601,0.8207,0,0.9899,0.9882,0.796184,0.674811,1.941528,1,1
line,fusion_id,3,3,238,239,119,203,240,120,0.8,0.8,0.8,0.8,0.87,0.951871703135975,0.499,0.4814,0.4295,0.5344,0.4673,0,0.4582,0.4793,0.4278,0.5338,0.4273,0,1.0396,1.0439,0.815864,0.698899,1.929297,1,1
line,fusion_id,3,3,251,264,107,269,222,115,0.8,0.8,0.8,0.8,0.768,0.951577723163419,0.4874,0.5147,0.4629,0.5658,0.5513,0,0.5479,0.5187,0.4654,0.5698,0.43,0,0.9723,0.9644,0.793481,0.664659,1.947004,1,1
line,fusion_id,3,3,226,231,107,236,234,133,0.8,0.8,0.8,0.8,0.977333333333333,0.95406550290198,0.4945,0.4975,0.4427,0.5507,0.93,0,0.5021,0.4978,0.4436,0.5526,0.9467,0,1.0064,1.0058,0.819656,0.69724,1.959794,1,1
line,fusion_id,3,3,261,237,92,247,212,123,0.8,0.8,0.8,0.8,0.92,0.950340459949073,0.5241,0.5295,0.4766,0.5818,0.2567,0,0.5381,0.5305,0.4777,0.5815,0.246,0,0.9438,0.942,0.810572,0.676597,1.966845,1,1
line,fusion_id,3,3,224,237,106,255,225,125,0.8,0.8,0.8,0.8,0.796,0.951922133954309,0.4859,0.507,0.4588,0.5577,0.806,0,0.5312,0.5102,0.4615,0.5598,0.6773,0,0.9873,0.9809,0.806704,0.681527,1.978855,1,1
line,fusion_id,3,3,255,210,106,264,199,110,0.8,0.8,0.8,0.8,0.918,0.950479571671666,0.5484,0.5549,0.5031,0.6063,0.0367,1,0.5702,0.5568,0.5066,0.6077,0.0293,1,0.8965,0.8931,0.774865,0.636785,1.919594,1,1
line,fusion_id,3,3,244,226,130,251,211,127,0.8,0.8,0.8,0.8,0.889333333333333,0.952070912625571,0.5191,0.5304,0.477,0.5808,0.256,0,0.5433,0.532,0.4791,0.5826,0.222,0,0.942,0.9391,0.813898,0.700207,1.979717,1,1
line,fusion_id,3,3,212,234,110,260,256,97,0.8,0.8,0.8,0.8,0.924,0.950927807283047,0.4753,0.4909,0.4355,0.5495,0.7207,0,0.5039,0.4924,0.4368,0.5504,0.764,0,1.0202,1.0171,0.785265,0.657187,1.993205,1,1
line,fusion_id,3,3,219,239,107,246,243,133,0.8,0.8,0.8,0.8,0.914666666666667,0.952488098733484,0.4782,0.49,0.4378,0.5467,0.7133,0,0.5031,0.4913,0.4372,0.5472,0.742,0,1.0219,1.0191,0.816537,0.703413,1.981877,1,1
line,fusion_id,3,3,240,221,143,269,259,110,0.8,0.8,0.8,0.8,0.98,0.951827956850919,0.5206,0.5161,0.4567,0.5683,0.544,0,0.5095,0.5155,0.4589,0.5688,0.5513,0,0.9699,0.9709,0.794823,0.680348,1.909383,1,1
line,fusion_id,3,3,229,223,125,259,266,119,0.8,0.8,0.8,0.8,0.935333333333333,0.950872095222378,0.5066,0.5015,0.4476,0.5557,0.9553,0,0.4933,0.5005,0.4472,0.5549,0.984,0,0.9985,1.0006,0.801993,0.682132,1.951372,1,1
line,fusion_id,3,3,236,214,126,261,223,98,0.8,0.8,0.8,0.8,0.930666666666667,0.952870224031924,0.5244,0.5295,0.4756,0.5828,0.268,0,0.5393,0.5303,0.476,0.5831,0.2607,0,0.9439,0.9423,0.825105,0.672011,2.049223,1,1
line,fusion_id,3,3,207,280,137,225,268,127,0.8,0.8,0.8,0.8,0.894666666666667,0.95218475974208,0.4251,0.4387,0.3844,0.4934,0.028,1,0.4564,0.4405,0.3854,0.4944,0.032,1,1.1333,1.1293,0.81324,0.705132,1.929644,1,1
line,fusion_id,3,3,266,246,100,218,210,109,0.8,0.8,0.8,0.8,0.943333333333333,0.95218594847308,0.5195,0.516,0.4672,0.5675,0.522,0,0.5093,0.5149,0.4658,0.5652,0.5667,0,0.9697,0.9718,0.801935,0.659166,1.962842,1,1
line,fusion_id,3,3,258,224,110,229,234,105,0.8,0.8,0.8,0.8,0.845333333333333,0.952031594854505,0.5353,0.517,0.4661,0.569,0.524,0,0.4946,0.5146,0.464,0.5663,0.5693,0,0.9678,0.9726,0.804224,0.675475,2.01144,1,1
line,fusion_id,3,3,261,263,127,220,209,125,0.8,0.8,0.8,0.8,0.956,0.95068667542533,0.4981,0.5038,0.4498,0.5542,0.872,0,0.5128,0.5044,0.4488,0.5561,0.8587,0,0.9939,0.9927,0.789098,0.672203,1.93971,1,1
line,fusion_id,3,3,224,203,103,265,214,159,0.8,0.8,0.8,0.8,0.883333333333333,0.950539281102894,0.5246,0.5377,0.478,0.5973,0.2053,0,0.5532,0.5407,0.4826,0.6036,0.178,0,0.9287,0.9231,0.800559,0.676326,1.969781,1,1
line,fusion_id,3,3,201,227,113,270,257,104,0.8,0.8,0.8,0.8,0.84,0.951871494858347,0.4696,0.4902,0.4364,0.5433,0.736,0,0.5123,0.4927,0.4397,0.5439,0.79,0,1.0215,1.0161,0.793153,0.644005,1.993142,1,1
line,fusion_id,3,3,230,217,113,237,265,125,0.8,0.8,0.8,0.8,0.855333333333333,0.952724559445531,0.5145,0.4941,0.4408,0.5461,0.81,0,0.4721,0.492,0.4382,0.5464,0.7627,0,1.0134,1.0178,0.79969,0.668965,1.943904,1,1
line,fusion_id,3,3,222,256,131,256,244,127,0.8,0.8,0.8,0.8,0.839333333333333,0.953321346162911,0.4644,0.4882,0.4341,0.5421,0.6673,0,0.512,0.4909,0.436,0.5433,0.7427,0,1.0256,1.02,0.807913,0.676176,2.002097,1,1
line,fusion_id,3,3,234,262,136,248,247,125,0.8,0.8,0.8,0.8,0.908666666666667,0.952461419043428,0.4718,0.484,0.4266,0.5472,0.5847,0,0.501,0.4854,0.4282,0.5464,0.6187,0,1.0346,1.0318,0.802856,0.680592,1.983584,1,1
line,fusion_id,3,3,259,267,125,252,248,131,0.8,0.8,0.8,0.8,0.952666666666667,0.953391225525664,0.4924,0.4977,0.4436,0.5491,0.9173,0,0.504,0.4984,0.4471,0.5514,0.93,0,1.006,1.0046,0.809462,0.689628,1.936683,1,1
line,fusion_id,3,3,211,268,97,222,186,126,0.8,0.8,0.8,0.8,0.687333333333333,0.951647962069121,0.4405,0.4859,0.4177,0.5492,0.6647,0,0.5441,0.4932,0.4254,0.5618,0.8207,0,1.031,1.0161,0.795523,0.656146,1.939037,1,1
line,fusion_id,3,3,192,263,126,186,213,136,0.8,0.8,0.8,0.8,0.842666666666667,0.951530945484495,0.422,0.4393,0.3852,0.4944,0.0367,1,0.4662,0.4419,0.3868,0.4986,0.046,1,1.132,1.1261,0.814033,0.702344,1.92508,1,1
line,fusion_id,3,3,260,163,117,267,198,113,0.8,0.8,0.8,0.8,0.873333333333333,0.95188087485618,0.6147,0.5944,0.5321,0.6569,0.004,1,0.5742,0.5926,0.5283,0.6521,0.0067,1,0.8271,0.8303,0.796959,0.658961,1.993335,1,1
line,fusion_id,3,3,273,226,137,236,199,112,0.8,0.8,0.8,0.8,0.946,0.952433140860713,0.5471,0.5453,0.4979,0.5951,0.0667,0,0.5425,0.5445,0.496,0.5938,0.066,0,0.9141,0.9156,0.790851,0.673214,1.935126,1,1
line,fusion_id,3,3,219,222,135,294,241,103,0.8,0.8,0.8,0.8,0.812,0.951911423441435,0.4966,0.5213,0.4645,0.5783,0.4533,0,0.5495,0.5238,0.4668,0.5805,0.3953,0,0.9598,0.955,0.79805,0.673715,1.969358,1,1
line,fusion_id,3,3,259,273,131,243,278,143,0.8,0.8,0.8,0.8,0.896,0.951637578744739,0.4868,0.478,0.4235,0.5352,0.42,0,0.4664,0.4763,0.4223,0.5334,0.392,0,1.0467,1.0504,0.79778,0.674102,1.946067,1,1
line,fusion_id,3,3,255,230,103,241,252,118,0.8,0.8,0.8,0.8,0.905333333333333,0.953441660817307,0.5258,0.5083,0.4535,0.563,0.77,0,0.4888,0.5065,0.451,0.5623,0.8173,0,0.985,0.9886,0.805533,0.68261,1.98689,1,1
line,fusion_id,3,3,223,220,140,249,258,121,0.8,0.8,0.8,0.8,0.990666666666667,0.950642894823266,0.5034,0.4963,0.4398,0.5528,0.914,0,0.4911,0.4959,0.439,0.5508,0.8827,0,1.0091,1.01,0.79705,0.659013,1.955914,1,1
line,fusion_id,3,3,216,235,110,232,252,107,0.8,0.8,0.8,0.8,0.987333333333333,0.952319459004635,0.4789,0.4801,0.429,0.5278,0.424,0,0.4793,0.4802,0.4289,0.5286,0.4193,0,1.042,1.0419,0.820807,0.697589,1.941754,1,1
line,fusion_id,3,3,259,268,110,259,241,123,0.8,0.8,0.8,0.8,0.896666666666667,0.951134576890075,0.4915,0.5035,0.4561,0.5519,0.874,0,0.518,0.5053,0.4559,0.554,0.8127,0,0.9942,0.9906,0.810535,0.674516,2.013571,1,1
line,fusion_id,3,3,231,247,135,196,249,136,0.8,0.8,0.8,0.8,0.857333333333333,0.951299631834051,0.4833,0.458,0.3878,0.53,0.2267,0,0.4404,0.4555,0.3861,0.5284,0.2073,0,1.0912,1.0968,0.797197,0.702576,1.921426,1,1
line,fusion_id,3,3,220,242,135,249,268,127,0.8,0.8,0.8,0.8,0.985333333333333,0.953250650281501,0.4762,0.4803,0.4238,0.5381,0.5,0,0.4816,0.4806,0.4233,0.5379,0.49,0,1.0421,1.0415,0.812421,0.672755,2.012922,1,1
line,fusion_id,3,3,254,228,102,230,191,124,0.8,0.8,0.8,0.8,0.947333333333333,0.952153525257055,0.527,0.5353,0.4777,0.5903,0.218,0,0.5463,0.5364,0.4797,0.593,0.2033,0,0.933,0.9309,0.823511,0.696961,1.967991,1,1
line,fusion_id,3,3,229,249,159,247,234,116,0.8,0.8,0.8,0.8,0.860666666666667,0.952708361780947,0.4791,0.4963,0.4355,0.5536,0.9127,0,0.5135,0.4988,0.4394,0.5548,0.9773,0,1.0092,1.0042,0.790862,0.64932,1.973335,1,1
line,fusion_id,3,3,270,238,121,245,245,105,0.8,0.8,0.8,0.8,0.844,0.951921068597316,0.5315,0.5164,0.4651,0.5657,0.504,0,0.5,0.5142,0.4647,0.5643,0.5687,0,0.9689,0.9732,0.807147,0.671361,1.991587,1,1
line,fusion_id,3,3,225,260,142,219,192,132,0.8,0.8,0.8,0.8,0.766666666666667,0.951302278785247,0.4639,0.4937,0.436,0.5524,0.84,0,0.5328,0.4979,0.4405,0.558,0.9587,0,1.0146,1.0062,0.814905,0.703542,1.980033,1,1
line,fusion_id,3,3,182,216,99,225,224,104,0.8,0.8,0.8,0.8,0.849333333333333,0.951770057973213,0.4573,0.4781,0.4273,0.5266,0.3747,0,0.5011,0.4807,0.4318,0.5299,0.4173,0,1.0463,1.0408,0.804791,0.689824,1.874868,1,1
line,fusion_id,3,3,264,256,123,269,230,112,0.8,0.8,0.8,0.8,0.908,0.951608767305761,0.5077,0.5229,0.4584,0.584,0.442,0,0.5391,0.5244,0.4618,0.5866,0.4187,0,0.9571,0.9542,0.794064,0.667163,1.90874,1,1
line,fusion_id,3,3,267,235,109,222,213,117,0.8,0.8,0.8,0.8,0.922666666666667,0.952232181552268,0.5319,0.5228,0.4727,0.5753,0.3847,0,0.5103,0.5217,0.4686,0.5732,0.406,0,0.9566,0.9587,0.799793,0.668679,1.994407,1,1
line,fusion_id,3,3,264,250,124,210,230,103,0.8,0.8,0.8,0.8,0.85,0.95226137942611,0.5136,0.4974,0.4471,0.5495,0.8907,0,0.4773,0.495,0.445,0.5468,0.8133,0,1.0065,1.0113,0.807132,0.689813,1.994695,1,1
line,fusion_id,3,3,211,219,115,217,253,140,0.8,0.8,0.8,0.8,0.856666666666667,0.951156270213444,0.4907,0.4769,0.4211,0.5338,0.3967,0,0.4617,0.4746,0.4189,0.5298,0.36,0,1.0491,1.054,0.794698,0.656657,1.984504,1,1
line,fusion_id,3,3,255,248,117,209,243,116,0.8,0.8,0.8,0.8,0.816,0.950360501824867,0.507,0.4894,0.4382,0.5424,0.666,0,0.4624,0.4862,0.4343,0.5397,0.5913,0,1.023,1.0295,0.789655,0.642924,2.008603,1,1
line,fusion_id,3,3,236,221,129,214,263,130,0.8,0.8,0.8,0.8,0.678,0.9508429979437,0.5164,0.4849,0.4329,0.5379,0.5547,0,0.4486,0.479,0.4262,0.5328,0.416,0,1.0322,1.0445,0.810015,0.693967,1.927573,1,1
line,fusion_id,3,3,241,242,113,214,248,149,0.8,0.8,0.8,0.8,0.873333333333333,0.952463379164587,0.499,0.4817,0.4256,0.5382,0.5053,0,0.4632,0.4798,0.4232,0.5386,0.4773,0,1.0392,1.0431,0.812793,0.693271,1.960442,1,1
line,fusion_id,3,3,227,256,108,253,213,133,0.8,0.8,0.8,0.8,0.741333333333333,0.952041480750702,0.47,0.5065,0.446,0.5624,0.834,0,0.5429,0.5118,0.4532,0.571,0.684,0,0.9889,0.9784,0.778139,0.654476,1.894611,1,1
line,fusion_id,3,3,224,218,128,239,265,145,0.8,0.8,0.8,0.8,0.894666666666667,0.952032188791133,0.5068,0.4888,0.4325,0.5421,0.6893,0,0.4742,0.4871,0.4314,0.5408,0.6427,0,1.0244,1.0278,0.803332,0.671562,2.067646,1,1
line,fusion_id,3,3,247,262,100,217,247,124,0.8,0.8,0.8,0.8,0.933333333333333,0.95284849636502,0.4853,0.4779,0.4258,0.5307,0.3953,0,0.4677,0.4768,0.4252,0.5309,0.374,0,1.0467,1.0492,0.802948,0.68192,1.962698,1,1
line,fusion_id,3,3,266,264,119,258,267,133,0.8,0.8,0.8,0.8,0.968,0.953532557778559,0.5019,0.4977,0.4522,0.5438,0.904,0,0.4914,0.4968,0.4501,0.5438,0.8907,0,1.0058,1.0076,0.813464,0.67578,1.977616,1,1
line,fusion_id,3,3,244,258,107,262,247,101,0.8,0.8,0.8,0.8,0.850666666666667,0.952441589331893,0.4861,0.4998,0.4496,0.5495,0.9853,0,0.5147,0.5018,0.4504,0.5518,0.9513,0,1.0017,0.9978,0.820651,0.698925,1.981654,1,1
